fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
2023-02-13,Ciudad Autónoma de Buenos Aires,Mujer,32,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-13,Ciudad Autónoma de Buenos Aires,Mujer,32,Argentina,No,Si,Si,No,Si,No,No,Si,No,No,No,No,,
2023-02-13,Ciudad Autónoma de Buenos Aires,Mujer,32,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-13,Ciudad Autónoma de Buenos Aires,Mujer,36,Argentina,Si,No,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-13,Ciudad Autónoma de Buenos Aires,Mujer,36,Peruana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-13,Ciudad Autónoma de Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-13,Ciudad Autónoma de Buenos Aires,Mujer,41,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-13,Ciudad Autónoma de Buenos Aires,Mujer,48,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-13,Ciudad Autónoma de Buenos Aires,Mujer,66,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-13,Ciudad Autónoma de Buenos Aires,Mujer,75,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-02-13,Ciudad Autónoma de Buenos Aires,,82,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-13,,,22,,Si,No,Si,No,No,Si,No,No,No,No,No,No,,
2023-02-13,Buenos Aires,Mujer,24,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-13,Buenos Aires,Mujer,42,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-13,Buenos Aires,Mujer,34,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-13,Buenos Aires,Mujer,58,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-13,Buenos Aires,Mujer,40,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-13,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-13,Buenos Aires,Mujer,34,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-13,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-13,Buenos Aires,Mujer,40,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-13,Buenos Aires,Mujer,38,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-13,Buenos Aires,Mujer,44,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-13,Buenos Aires,Mujer,23,,Si,Si,No,No,Si,Si,No,No,Si,No,No,No,Pareja,Varon
2023-02-13,Buenos Aires,Mujer,42,,No,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-13,Buenos Aires,Mujer,77,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-13,Buenos Aires,Mujer,25,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-13,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-13,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-13,Buenos Aires,Mujer,21,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-13,Buenos Aires,Mujer,50,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-13,Buenos Aires,Mujer,23,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-13,Buenos Aires,Mujer,48,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-14,Buenos Aires,Mujer,18,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-14,Buenos Aires,Mujer,42,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2023-02-14,Buenos Aires,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-14,Misiones,Mujer,42,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2023-02-14,Santa Fe,Mujer,41,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Buenos Aires,Mujer,32,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-14,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Córdoba,Mujer,53,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,San Luis,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Buenos Aires,Mujer,28,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Tucumán,Mujer,50,Argentina,Si,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2023-02-14,Buenos Aires,Mujer,37,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Santa Fe,Mujer,29,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Salta,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-14,Buenos Aires,,14,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Buenos Aires,Mujer,24,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Buenos Aires,Mujer,36,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2023-02-14,Ciudad Autónoma de Buenos Aires,Mujer,23,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-14,Ciudad Autónoma de Buenos Aires,Mujer,28,Argentina,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-02-14,Ciudad Autónoma de Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-14,Ciudad Autónoma de Buenos Aires,Mujer,37,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Ciudad Autónoma de Buenos Aires,Mujer,40,Brasileña,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-02-14,Ciudad Autónoma de Buenos Aires,Mujer,41,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Ciudad Autónoma de Buenos Aires,Mujer,44,Argentina,Si,No,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-02-14,Ciudad Autónoma de Buenos Aires,Mujer,59,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-02-14,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Buenos Aires,Mujer,35,,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2023-02-14,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-14,Buenos Aires,Mujer,44,,No,No,No,No,No,No,No,No,No,No,No,No,,Varon
2023-02-14,Buenos Aires,Mujer,19,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Buenos Aires,Mujer,32,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Buenos Aires,Mujer,26,Peruana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Buenos Aires,Mujer,46,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Buenos Aires,Mujer,59,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Buenos Aires,Mujer,,Boliviana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Buenos Aires,Mujer,48,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Buenos Aires,Mujer,36,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Buenos Aires,Mujer,54,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-14,Buenos Aires,Mujer,18,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-02-14,Buenos Aires,Mujer,40,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-14,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-15,Córdoba,Mujer,50,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-15,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Entre Ríos,Mujer,26,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,Mujer
2023-02-15,Chaco,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Salta,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-15,Buenos Aires,Mujer,44,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Córdoba,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-15,Buenos Aires,Mujer,30,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Santa Fe,Mujer,30,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Buenos Aires,Mujer,48,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Santa Fe,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Mendoza,Mujer,18,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2023-02-15,Mendoza,Mujer,44,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Buenos Aires,Mujer,19,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-15,Buenos Aires,Mujer,33,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-15,Salta,Mujer,,,Si,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon
2023-02-15,Mendoza,Mujer,26,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Buenos Aires,Mujer,40,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-15,Buenos Aires,Mujer,74,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-15,Buenos Aires,Mujer,52,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Santa Fe,Mujer,21,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Santa Fe,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,
2023-02-15,Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Buenos Aires,Mujer,35,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Chaco,Mujer,47,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Tucumán,Mujer,41,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Santa Fe,Mujer,50,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Chaco,Mujer,31,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Mendoza,Mujer,23,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-15,San Luis,Mujer,28,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Buenos Aires,Mujer,46,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-15,Ciudad Autónoma de Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-15,Buenos Aires,Mujer,31,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Ciudad Autónoma de Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Ciudad Autónoma de Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Ciudad Autónoma de Buenos Aires,Mujer,25,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-02-15,Ciudad Autónoma de Buenos Aires,Mujer,30,Venezolana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Ciudad Autónoma de Buenos Aires,Mujer,35,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Ciudad Autónoma de Buenos Aires,Mujer,38,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-15,Ciudad Autónoma de Buenos Aires,Mujer,42,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Ciudad Autónoma de Buenos Aires,Mujer,46,,Si,Si,Si,Si,No,No,No,No,No,No,No,Si,Otro,Varon
2023-02-15,Ciudad Autónoma de Buenos Aires,Mujer,77,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-15,,Mujer,,,No,Si,No,No,No,No,No,Si,No,No,No,No,Otro,Varon
2023-02-15,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-15,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Buenos Aires,Mujer,34,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Buenos Aires,Mujer,29,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Buenos Aires,Mujer,20,Venezolana,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Buenos Aires,Mujer,36,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-15,Buenos Aires,Mujer,38,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Buenos Aires,Mujer,36,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Buenos Aires,Mujer,45,Argentina,No,No,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Buenos Aires,Mujer,42,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Buenos Aires,Mujer,49,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-15,Buenos Aires,Mujer,21,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-15,Buenos Aires,Mujer,40,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-16,Ciudad Autónoma de Buenos Aires,Mujer,40,Venezolana,No,No,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2023-02-16,Buenos Aires,Mujer,74,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-16,Jujuy,Mujer,45,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-16,Mendoza,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-16,Buenos Aires,Mujer,55,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-16,Buenos Aires,Mujer,41,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-16,Santa Fe,Mujer,41,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-16,Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2023-02-16,Neuquén,Mujer,26,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-16,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-16,Santa Fe,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-16,Córdoba,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-16,Santa Fe,Mujer,,Argentina,No,No,Si,No,No,No,No,Si,No,No,No,No,Superior jerárquico,
2023-02-16,Buenos Aires,Mujer,39,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2023-02-16,Salta,Mujer,29,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,,
2023-02-16,Entre Ríos,Mujer,,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-16,Catamarca,Mujer,,,No,Si,No,No,No,No,No,No,No,No,No,No,,
2023-02-16,Buenos Aires,Mujer,27,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-16,Buenos Aires,Mujer,27,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,,
2023-02-16,Buenos Aires,Mujer,39,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2023-02-16,Buenos Aires,Mujer,62,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-16,San Luis,Mujer,51,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2023-02-16,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-16,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-16,Buenos Aires,Mujer,38,Argentina,Si,No,No,Si,Si,No,No,No,No,No,No,Si,Otro,Varon
2023-02-16,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-02-16,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-16,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-16,Ciudad Autónoma de Buenos Aires,,,,No,Si,Si,No,No,Si,No,No,No,No,No,No,,
2023-02-16,Ciudad Autónoma de Buenos Aires,,21,,Si,No,Si,No,No,Si,No,No,No,No,No,No,,
2023-02-16,Ciudad Autónoma de Buenos Aires,Mujer,33,Argentina,No,Si,No,Si,Si,No,No,No,No,No,No,Si,,
2023-02-16,Ciudad Autónoma de Buenos Aires,Mujer,34,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-16,Ciudad Autónoma de Buenos Aires,Mujer,41,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-02-16,Ciudad Autónoma de Buenos Aires,Mujer,43,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-16,Buenos Aires,Mujer,19,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-16,Buenos Aires,Mujer,43,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-16,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-16,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-16,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,Si,No,No,No,No,No,,Varon
2023-02-16,Buenos Aires,Mujer,,,No,Si,Si,No,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon
2023-02-17,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Jujuy,Mujer,29,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-17,Buenos Aires,Mujer,,,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Santa Fe,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Mendoza,Mujer,29,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-17,Mendoza,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-17,Buenos Aires,Mujer,30,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Buenos Aires,Mujer,51,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Tucumán,Mujer,38,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Buenos Aires,Mujer,,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Tucumán,Mujer,59,Argentina,No,No,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2023-02-17,Neuquén,Mujer,32,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Córdoba,Mujer,46,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-17,San Luis,Mujer,42,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-17,Santa Fe,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Mendoza,Mujer,46,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-17,Santa Fe,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Buenos Aires,Mujer,65,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Santa Fe,Mujer,49,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-17,Santiago Del Estero,Mujer,31,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-17,Mendoza,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-17,Buenos Aires,Mujer,38,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-17,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Ciudad Autónoma de Buenos Aires,Mujer,36,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Ciudad Autónoma de Buenos Aires,Mujer,45,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-17,Ciudad Autónoma de Buenos Aires,Mujer,46,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro,Varon
2023-02-17,Buenos Aires,Mujer,38,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Buenos Aires,Mujer Trans,47,Argentina,No,Si,No,No,Si,No,Si,No,No,No,No,No,Otro,Otro
2023-02-17,Buenos Aires,Mujer,46,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Buenos Aires,Mujer,,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Buenos Aires,Mujer,31,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-17,Buenos Aires,Mujer,34,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
